triplesID,Type,Start_entity,End_entity,start_entity_Labels,end_entity_Labels,start_entity_id,start_entity_id
,MENTIONS,c3bce0959c76f3b366939102cafc671a,places vélos,Document,__Entity__,1287,1288
,MENTIONS,c3bce0959c76f3b366939102cafc671a,accompagnement,Document,__Entity__,1287,1289
,MENTIONS,c3bce0959c76f3b366939102cafc671a,approche multimodale,Document,__Entity__,1287,1290
,MENTIONS,c3bce0959c76f3b366939102cafc671a,liaisons piétonnes,Document,__Entity__,1287,1291
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Unimail,Document,__Entity__,1287,1292
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Louis Casai,Document,__Entity__,1287,1293
,MENTIONS,c3bce0959c76f3b366939102cafc671a,gares LEX,Document,__Entity__,1287,1294
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Pont de Lancy,Document,__Entity__,1287,1295
,MENTIONS,c3bce0959c76f3b366939102cafc671a,réflexion,Document,__Entity__,1287,1296
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Pictet de Rochemont,Document,__Entity__,1287,1297
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Contournement Est,Document,__Entity__,1287,1298
,MENTIONS,c3bce0959c76f3b366939102cafc671a,requalifications multimodales,Document,__Entity__,1287,1299
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Système Vélos PartaGE,Document,__Entity__,1287,1300
,MENTIONS,c3bce0959c76f3b366939102cafc671a,décision,Document,__Entity__,1287,1301
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Rue de Carouge,Document,__Entity__,1287,1302
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Quais Cologny,Document,__Entity__,1287,1303
,MENTIONS,c3bce0959c76f3b366939102cafc671a,stationnement,Document,__Entity__,1287,1304
,MENTIONS,c3bce0959c76f3b366939102cafc671a,suppression,Document,__Entity__,1287,1305
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Eaux-Vives,Document,__Entity__,1287,1306
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Route des Nations,Document,__Entity__,1287,1307
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Barreau Montfleury,Document,__Entity__,1287,1308
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Boulevard Abarois,Document,__Entity__,1287,1309
,MENTIONS,c3bce0959c76f3b366939102cafc671a,plan d'actions,Document,__Entity__,1287,1310
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Rte de Lausanne,Document,__Entity__,1287,1311
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Champel,Document,__Entity__,1287,1312
,MENTIONS,c3bce0959c76f3b366939102cafc671a,CH,Document,__Entity__,1287,1313
,MENTIONS,c3bce0959c76f3b366939102cafc671a,liaisons cyclables,Document,__Entity__,1287,1314
,MENTIONS,c3bce0959c76f3b366939102cafc671a,liaison,Document,__Entity__,1287,1315
,MENTIONS,c3bce0959c76f3b366939102cafc671a,passerelle piétonne,Document,__Entity__,1287,1316
,MENTIONS,c3bce0959c76f3b366939102cafc671a,sensibilisation,Document,__Entity__,1287,1317
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Jonction Canada,Document,__Entity__,1287,1318
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Formation,Document,__Entity__,1287,1319
,MENTIONS,c3bce0959c76f3b366939102cafc671a,pendulaires,Document,__Entity__,1287,1320
,MENTIONS,c3bce0959c76f3b366939102cafc671a,vélos-stations,Document,__Entity__,1287,1321
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Contournement Ouest,Document,__Entity__,1287,1322
,MENTIONS,c3bce0959c76f3b366939102cafc671a,élargissement,Document,__Entity__,1287,1323
,MENTIONS,c3bce0959c76f3b366939102cafc671a,JAG,Document,__Entity__,1287,1324
,MENTIONS,c3bce0959c76f3b366939102cafc671a,exemplarité,Document,__Entity__,1287,1325
,MENTIONS,c3bce0959c76f3b366939102cafc671a,dissuasion,Document,__Entity__,1287,1326
,MENTIONS,c3bce0959c76f3b366939102cafc671a,Mont-Blanc,Document,__Entity__,1287,1327
,MENTIONS,c3bce0959c76f3b366939102cafc671a,pénétrantes cyclables,Document,__Entity__,1287,1328
,HAS_NEW,Unimail,liaison,__Entity__,__Entity__,1292,1315
,HAS_NEW,Louis Casai,requalifications multimodales,__Entity__,__Entity__,1293,1299
,HAS_NEW,gares LEX,liaisons piétonnes,__Entity__,__Entity__,1294,1291
,HAS_NEW,gares LEX,liaisons cyclables,__Entity__,__Entity__,1294,1314
,PART_OF,Pont de Lancy,Moyenne ceinture,__Entity__,__Entity__,1295,1517
,HAS_NEW,Pont de Lancy,accompagnement,__Entity__,__Entity__,1295,1289
,HAS_NEW,Pictet de Rochemont,liaison,__Entity__,__Entity__,1297,1315
,HAS_NEW,Contournement Est,décision,__Entity__,__Entity__,1298,1301
,HAS_NEW,Rue de Carouge,pénétrantes cyclables,__Entity__,__Entity__,1302,1328
,HAS_NEW,Quais Cologny,requalifications multimodales,__Entity__,__Entity__,1303,1299
,IS_LEVER_OF,stationnement,report modal,__Entity__,__Entity__,1304,1493
,HAS_NEW,Eaux-Vives,liaison,__Entity__,__Entity__,1306,1315
,HAS_NEW,Route des Nations,approche multimodale,__Entity__,__Entity__,1307,1290
,HAS_DEPARTURE_DATE,Route des Nations,2017,__Entity__,__Entity__,1307,1119
,HAS_SERVICE_START_DATE,Route des Nations,2022,__Entity__,__Entity__,1307,931
,HAS_NEW,Barreau Montfleury,accompagnement,__Entity__,__Entity__,1308,1289
,HAS_NEW,Boulevard Abarois,accompagnement,__Entity__,__Entity__,1309,1289
,HAS_NEW,Rte de Lausanne,requalifications multimodales,__Entity__,__Entity__,1311,1299
,HAS_NEW,Champel,liaison,__Entity__,__Entity__,1312,1315
,HAS_NEW,CH,décision,__Entity__,__Entity__,1313,1301
,HAS_NEW,Jonction Canada,accompagnement,__Entity__,__Entity__,1318,1289
,HAS_NEW,pendulaires,dissuasion,__Entity__,__Entity__,1320,1326
,HAS_NEW,Contournement Ouest,élargissement,__Entity__,__Entity__,1322,1323
,HAS_NEW,JAG,approche multimodale,__Entity__,__Entity__,1324,1290
,HAS_NEW,Mont-Blanc,passerelle piétonne,__Entity__,__Entity__,1327,1316
,MENTIONS,e6dd9d7272bf5711086a9a960bc68f4b,Département des infrastructures,Document,__Entity__,1330,1331
,MENTIONS,e6dd9d7272bf5711086a9a960bc68f4b,V. Kaufmann,Document,__Entity__,1330,1332
,MENTIONS,e6dd9d7272bf5711086a9a960bc68f4b,MATRICE D’ACTIONS,Document,__Entity__,1330,1333
,PUBLISHED,Département des infrastructures,MATRICE D’ACTIONS,__Entity__,__Entity__,1331,1333
,COLLABORATED_WITH,V. Kaufmann,Département des infrastructures,__Entity__,__Entity__,1332,1331
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,projets principaux suivants,Document,__Entity__,1334,1335
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,Transports régionaux,Document,__Entity__,1334,1336
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,"Art. 4, al. 1, phrase introductive, lettres a, b, chiffres 2 et 3, lettres a, c et
d (nouvelle teneur), lettre f (nouvelle), chiffre 4 (nouvelle
tenur), al. 1, lettre c (nouvelle teneur), al. 1, lettre f
(nouvelle), al. 2 (nouvelle teneur)",Document,__Entity__,1334,1337
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,loi sur le réseau des transports publics,Document,__Entity__,1334,1338
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,GRAND CONSEIL,Document,__Entity__,1334,1339
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,"liaison Cornavin – Eaux-Vives – Annemasse via La Praille – les
Eaux-Vives (CEVA)",Document,__Entity__,1334,1340
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,desserte régionale et transfrontalière de l’agglomération par chemin de fer,Document,__Entity__,1334,1341
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,Loi modifiant la loi sur le réseau H 1 50,Document,__Entity__,1334,1342
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,réseau des transports publics,Document,__Entity__,1334,1343
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,Loi sur le réseau des transports publics,Document,__Entity__,1334,1344
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,mesures suivantes,Document,__Entity__,1334,1345
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,"extension de capacité du nœud de Genève incluant notamment la
construction d’une nouvelle gare souterraine au droit de la gare de
Genève",Document,__Entity__,1334,1346
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,loi sur le réseau des transports publics (LRTP),Document,__Entity__,1334,1347
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,aménagement d’infrastructure nécessaires,Document,__Entity__,1334,1348
,MENTIONS,a9da27d0c9b2762080e41a10d818037d,République et canton de Genève,Document,__Entity__,1334,1349
,INCLUDES,projets principaux suivants,"extension de capacité du nœud de Genève incluant notamment la
construction d’une nouvelle gare souterraine au droit de la gare de
Genève",__Entity__,__Entity__,1335,1346
,DEVELOPS,projets principaux suivants,desserte régionale et transfrontalière de l’agglomération par chemin de fer,__Entity__,__Entity__,1335,1341
,IS_PART_OF,Transports régionaux,mesures suivantes,__Entity__,__Entity__,1336,1345
,MODIFIES,"Art. 4, al. 1, phrase introductive, lettres a, b, chiffres 2 et 3, lettres a, c et
d (nouvelle teneur), lettre f (nouvelle), chiffre 4 (nouvelle
tenur), al. 1, lettre c (nouvelle teneur), al. 1, lettre f
(nouvelle), al. 2 (nouvelle teneur)",Loi sur le réseau des transports publics,__Entity__,__Entity__,1337,1344
,HAS_MODIFICATION,loi sur le réseau des transports publics,Loi modifiant la loi sur le réseau H 1 50,__Entity__,__Entity__,1338,1342
,DECREES,GRAND CONSEIL,Loi modifiant la loi sur le réseau H 1 50,__Entity__,__Entity__,1339,1342
,IS_PART_OF,"liaison Cornavin – Eaux-Vives – Annemasse via La Praille – les
Eaux-Vives (CEVA)",projets principaux suivants,__Entity__,__Entity__,1340,1335
,IS_DEVELOPED_BY,desserte régionale et transfrontalière de l’agglomération par chemin de fer,projets principaux suivants,__Entity__,__Entity__,1341,1335
,MODIFIES,Loi modifiant la loi sur le réseau H 1 50,loi sur le réseau des transports publics (LRTP),__Entity__,__Entity__,1342,1347
,IS_REINFORCED_BY,réseau des transports publics,mesures suivantes,__Entity__,__Entity__,1343,1345
,HAS_MODIFICATION,Loi sur le réseau des transports publics,"Art. 4, al. 1, phrase introductive, lettres a, b, chiffres 2 et 3, lettres a, c et
d (nouvelle teneur), lettre f (nouvelle), chiffre 4 (nouvelle
tenur), al. 1, lettre c (nouvelle teneur), al. 1, lettre f
(nouvelle), al. 2 (nouvelle teneur)",__Entity__,__Entity__,1344,1337
,REINFORCES,mesures suivantes,réseau des transports publics,__Entity__,__Entity__,1345,1343
,IS_PART_OF,"extension de capacité du nœud de Genève incluant notamment la
construction d’une nouvelle gare souterraine au droit de la gare de
Genève",projets principaux suivants,__Entity__,__Entity__,1346,1335
,IS_PART_OF,aménagement d’infrastructure nécessaires,projets principaux suivants,__Entity__,__Entity__,1348,1335
,HAS_ORGANIZATION,République et canton de Genève,GRAND CONSEIL,__Entity__,__Entity__,1349,1339
,MENTIONS,aa9db702088dd712fc599bafed126052,Genève,Document,__Entity__,1350,236
,MENTIONS,aa9db702088dd712fc599bafed126052,Lancy-Pont-Rouge,Document,__Entity__,1350,241
,MENTIONS,aa9db702088dd712fc599bafed126052,Meyrin,Document,__Entity__,1350,299
,MENTIONS,aa9db702088dd712fc599bafed126052,Bernex,Document,__Entity__,1350,326
,MENTIONS,aa9db702088dd712fc599bafed126052,Genève-Aéroport,Document,__Entity__,1350,704
,MENTIONS,aa9db702088dd712fc599bafed126052,Léman Express,Document,__Entity__,1350,1162
,MENTIONS,aa9db702088dd712fc599bafed126052,Cornavin – Nations,Document,__Entity__,1350,1351
,MENTIONS,aa9db702088dd712fc599bafed126052,traversée de Lancy sans diminution de la capacité routière,Document,__Entity__,1350,1352
,MENTIONS,aa9db702088dd712fc599bafed126052,lignes Cornavin – Meyrin,Document,__Entity__,1350,1353
,MENTIONS,aa9db702088dd712fc599bafed126052,gare de Genève,Document,__Entity__,1350,1354
,MENTIONS,aa9db702088dd712fc599bafed126052,programme de développement stratégique ferroviaire,Document,__Entity__,1350,1355
,MENTIONS,aa9db702088dd712fc599bafed126052,Zimeysa,Document,__Entity__,1350,1356
,MENTIONS,aa9db702088dd712fc599bafed126052,Cherpines,Document,__Entity__,1350,1357
,MENTIONS,aa9db702088dd712fc599bafed126052,Confédération suisse,Document,__Entity__,1350,1358
,MENTIONS,aa9db702088dd712fc599bafed126052,première étape,Document,__Entity__,1350,1359
,MENTIONS,aa9db702088dd712fc599bafed126052,extension en direction de Ferney-Voltaire,Document,__Entity__,1350,1360
,MENTIONS,aa9db702088dd712fc599bafed126052,branche entre le Grand-Saconnex et l’Aéroport,Document,__Entity__,1350,1361
,MENTIONS,aa9db702088dd712fc599bafed126052,prolongement de la ligne de tramway Cornavin – Place des Nations jusqu’au Grand-Saconnex,Document,__Entity__,1350,1362
,MENTIONS,aa9db702088dd712fc599bafed126052,suisses,Document,__Entity__,1350,1363
,MENTIONS,aa9db702088dd712fc599bafed126052,prolongement en deux étapes de la ligne de tramway desservant les Palettes en passant par les Cherpines jusqu’à la frontière franco-suisse à Perly,Document,__Entity__,1350,1364
,MENTIONS,aa9db702088dd712fc599bafed126052,deuxième étape,Document,__Entity__,1350,1365
,MENTIONS,aa9db702088dd712fc599bafed126052,maîtrise d’ouvrage française jusqu’à Saint-Julien,Document,__Entity__,1350,1366
,MENTIONS,aa9db702088dd712fc599bafed126052,"prolongement Cornavin – rond-point de Plainpalais – Acacias, – Grand-Lancy – Palettes",Document,__Entity__,1350,1367
,MENTIONS,aa9db702088dd712fc599bafed126052,françaises,Document,__Entity__,1350,1368
,MENTIONS,aa9db702088dd712fc599bafed126052,transports publics régionaux,Document,__Entity__,1350,1369
,MENTIONS,aa9db702088dd712fc599bafed126052,traversée de Perly,Document,__Entity__,1350,1370
,CONTAINS,gare de Genève,Léman Express,__Entity__,__Entity__,1354,1162
,IS_PART_OF,programme de développement stratégique ferroviaire,Confédération suisse,__Entity__,__Entity__,1355,1358
,HAS_TRANSPORT_MEASURE,Zimeysa,Passage inférieur pour mobilité douce,__Entity__,__Entity__,1356,1668
,HAS_SUBPHASE,première étape,Cornavin – Nations,__Entity__,__Entity__,1359,1351
,HAS_SUBPHASE,première étape,lignes Cornavin – Meyrin,__Entity__,__Entity__,1359,1353
,HAS_SUBPHASE,première étape,"prolongement Cornavin – rond-point de Plainpalais – Acacias, – Grand-Lancy – Palettes",__Entity__,__Entity__,1359,1367
,HAS_SUBPHASE,deuxième étape,traversée de Lancy sans diminution de la capacité routière,__Entity__,__Entity__,1365,1352
,HAS_SUBPHASE,deuxième étape,extension en direction de Ferney-Voltaire,__Entity__,__Entity__,1365,1360
,HAS_SUBPHASE,deuxième étape,branche entre le Grand-Saconnex et l’Aéroport,__Entity__,__Entity__,1365,1361
,HAS_SUBPHASE,deuxième étape,prolongement de la ligne de tramway Cornavin – Place des Nations jusqu’au Grand-Saconnex,__Entity__,__Entity__,1365,1362
,HAS_SUBPHASE,deuxième étape,prolongement en deux étapes de la ligne de tramway desservant les Palettes en passant par les Cherpines jusqu’à la frontière franco-suisse à Perly,__Entity__,__Entity__,1365,1364
,HAS_SUBPHASE,deuxième étape,maîtrise d’ouvrage française jusqu’à Saint-Julien,__Entity__,__Entity__,1365,1366
,HAS_SUBPHASE,deuxième étape,traversée de Perly,__Entity__,__Entity__,1365,1370
,IS_PART_OF,transports publics régionaux,programme de développement stratégique ferroviaire,__Entity__,__Entity__,1369,1355
,IS_DEVELOPED_BY,transports publics régionaux,suisses,__Entity__,__Entity__,1369,1363
,IS_DEVELOPED_BY,transports publics régionaux,françaises,__Entity__,__Entity__,1369,1368
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,accès,Document,__Entity__,1371,208
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,Lancy,Document,__Entity__,1371,493
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,Perly,Document,__Entity__,1371,728
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,Saint-Julien,Document,__Entity__,1371,971
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,construction,Document,__Entity__,1371,1372
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,voies réservées,Document,__Entity__,1371,1373
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,extensions,Document,__Entity__,1371,1374
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,réalisées,Document,__Entity__,1371,1375
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,réseau à réaliser,Document,__Entity__,1371,1376
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,extension de capacité,Document,__Entity__,1371,1377
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,favorisant,Document,__Entity__,1371,1378
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,lignes,Document,__Entity__,1371,1379
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,sortie,Document,__Entity__,1371,1380
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,réservées,Document,__Entity__,1371,1381
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,trafic général,Document,__Entity__,1371,1382
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,réseau urbain principal,Document,__Entity__,1371,1383
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,possibilités de garage,Document,__Entity__,1371,1384
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,conçues,Document,__Entity__,1371,1385
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,réseau de tramway,Document,__Entity__,1371,1386
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,gares ferroviaires,Document,__Entity__,1371,1387
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,espace public,Document,__Entity__,1371,1388
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,entrée,Document,__Entity__,1371,1389
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,lignes de transports publics sur pneus,Document,__Entity__,1371,1390
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,aménagements,Document,__Entity__,1371,1391
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,lignes secondaires et suburbaines,Document,__Entity__,1371,1392
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,sites propres,Document,__Entity__,1371,1393
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,réaménagement ponctuel,Document,__Entity__,1371,1394
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,nœuds,Document,__Entity__,1371,1395
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,nœud ferroviaire de Genève,Document,__Entity__,1371,1396
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,adaptées et améliorées,Document,__Entity__,1371,1397
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,terminus,Document,__Entity__,1371,1398
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,interfaces publiques,Document,__Entity__,1371,1399
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,réorganisation,Document,__Entity__,1371,1400
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,réaménagement,Document,__Entity__,1371,1401
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,réseau existant,Document,__Entity__,1371,1402
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,gares CEVA,Document,__Entity__,1371,1403
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,terminus intermédiaires,Document,__Entity__,1371,1404
,MENTIONS,fd0e35b277a1ffcc2543a128a2ffbb33,nœud tramway de Cornavin,Document,__Entity__,1371,1405
,HAS_RESERVATION,voies réservées,réservées,__Entity__,__Entity__,1373,1381
,HAS_CONSTRUCTION,réseau à réaliser,construction,__Entity__,__Entity__,1376,1372
,HAS_AMENAGEMENT,lignes,aménagements,__Entity__,__Entity__,1379,1391
,HAS_GARAGE,lignes,possibilités de garage,__Entity__,__Entity__,1379,1384
,HAS_CONSTRUCTION,réseau urbain principal,réalisées,__Entity__,__Entity__,1383,1375
,HAS_EXTENSION,réseau de tramway,extensions,__Entity__,__Entity__,1386,1374
,HAS_ACCESS,gares ferroviaires,accès,__Entity__,__Entity__,1387,208
,HAS_REDESIGN,espace public,réaménagement,__Entity__,__Entity__,1388,1401
,HAS_ADAPTATION,lignes de transports publics sur pneus,adaptées et améliorées,__Entity__,__Entity__,1390,1397
,HAS_DESIGN,lignes secondaires et suburbaines,conçues,__Entity__,__Entity__,1392,1385
,HAS_FAVOR,sites propres,favorisant,__Entity__,__Entity__,1393,1378
,HAS_ACCESS,nœuds,accès,__Entity__,__Entity__,1395,208
,HAS_CAPACITY_EXTENSION,nœud ferroviaire de Genève,extension de capacité,__Entity__,__Entity__,1396,1377
,HAS_REDESIGN,réseau existant,réaménagement ponctuel,__Entity__,__Entity__,1402,1394
,HAS_INTERFACE,gares CEVA,interfaces publiques,__Entity__,__Entity__,1403,1399
,HAS_TERMINUS,terminus intermédiaires,terminus,__Entity__,__Entity__,1404,1398
,HAS_REORGANIZATION,nœud tramway de Cornavin,réorganisation,__Entity__,__Entity__,1405,1400
,MENTIONS,1ad908e243f859d30a56468c97cfad5b,Loi sur la gestion administrative et financière de l’Etat,Document,__Entity__,1412,1413
,MENTIONS,1ad908e243f859d30a56468c97cfad5b,Loi sur l’expropriation pour cause d’utilité publique,Document,__Entity__,1412,1414
,MENTIONS,1ad908e243f859d30a56468c97cfad5b,Articles 9A et 9D,Document,__Entity__,1412,1415
,MENTIONS,1ad908e243f859d30a56468c97cfad5b,"Article 3, alinéa 1, lettre a",Document,__Entity__,1412,1416
,MENTIONS,Loi sur la gestion administrative et financière de l’Etat,Articles 9A et 9D,__Entity__,__Entity__,1413,1415
,MENTIONS,Loi sur l’expropriation pour cause d’utilité publique,"Article 3, alinéa 1, lettre a",__Entity__,__Entity__,1414,1416
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,CEVA,Document,__Entity__,1418,657
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,canton,Document,__Entity__,1418,1005
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,Léman Express,Document,__Entity__,1418,1162
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,frontières,Document,__Entity__,1418,1419
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,45 gares,Document,__Entity__,1418,1420
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,230 km,Document,__Entity__,1418,1421
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,Cornavin – Eaux-Vives – Annemasse,Document,__Entity__,1418,1422
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,un million d’habitants,Document,__Entity__,1418,1423
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,chargé du Département des infrastructures,Document,__Entity__,1418,1424
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,Serge Dal Busco,Document,__Entity__,1418,1425
,MENTIONS,1cf971db52f73cbd4d57aa465102292f,Conseiller d’État,Document,__Entity__,1418,1426
,WORKS_FOR,Serge Dal Busco,canton,__Entity__,__Entity__,1425,1005
,HAS_TITLE,Serge Dal Busco,Conseiller d’État,__Entity__,__Entity__,1425,1426
,HAS_ROLE,Serge Dal Busco,chargé du Département des infrastructures,__Entity__,__Entity__,1425,1424
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Genève,Document,__Entity__,1427,236
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Lancy-Pont-Rouge,Document,__Entity__,1427,241
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Annemasse,Document,__Entity__,1427,258
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Haute-Savoie,Document,__Entity__,1427,642
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Nyon,Document,__Entity__,1427,644
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Bellegarde,Document,__Entity__,1427,652
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Annecy,Document,__Entity__,1427,662
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Léman Express,Document,__Entity__,1427,1162
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,ferroviaire,Document,__Entity__,1427,1428
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Ain,Document,__Entity__,1427,1429
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Coppet,Document,__Entity__,1427,1430
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Evian-les-Bains,Document,__Entity__,1427,1431
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,RegioExpress,Document,__Entity__,1427,1432
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,Saint-Gervais-les-Bains-le-Fayet,Document,__Entity__,1427,1433
,MENTIONS,9bac1acf9a69ca00b8fbb1b74cabdd7e,TER,Document,__Entity__,1427,1434
,CONNECTS,ferroviaire,Haute-Savoie,__Entity__,__Entity__,1428,642
,CONNECTS,ferroviaire,Nyon,__Entity__,__Entity__,1428,644
,CONNECTS,ferroviaire,Ain,__Entity__,__Entity__,1428,1429
,CONNECTS,RegioExpress,Annemasse,__Entity__,__Entity__,1432,258
,CONNECTS,TER,Genève,__Entity__,__Entity__,1434,236
,CONNECTS,TER,Annemasse,__Entity__,__Entity__,1434,258
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,Genève,Document,__Entity__,1435,236
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,P+R,Document,__Entity__,1435,291
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,Suisse,Document,__Entity__,1435,638
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,Haute-Savoie,Document,__Entity__,1435,642
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,CFF,Document,__Entity__,1435,649
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,France,Document,__Entity__,1435,654
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,SNCF,Document,__Entity__,1435,658
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,offre de transports collectifs,Document,__Entity__,1435,1436
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,tpg,Document,__Entity__,1435,1437
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,Thonon,Document,__Entity__,1435,1438
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,au-delà de ces exemples,Document,__Entity__,1435,1439
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,gares Léman Express,Document,__Entity__,1435,1440
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,liaison à haut niveau de service,Document,__Entity__,1435,1441
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,réalisation,Document,__Entity__,1435,1442
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,OùRA,Document,__Entity__,1435,1443
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,réseau régional ferroviaire,Document,__Entity__,1435,1444
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,dessertes en transports collectifs,Document,__Entity__,1435,1445
,MENTIONS,a69a46998ac69ff74a2584a0e5d33b1a,SwissPass,Document,__Entity__,1435,1446
