triplesID,relationID,relation,chunkID,End_entity,start_entity_Labels,end_entity_Labels,start_entity_id,end_entity_id
,3,MENTIONS,860,avenue Jules Ferry,Document,__Entity__,860,858
,3,MENTIONS,860,rue Aristide Briand,Document,__Entity__,860,861
,3,MENTIONS,860,commerces,Document,__Entity__,860,862
,3,MENTIONS,860,riverains de l’impasse du Faucigny,Document,__Entity__,860,1246
,3,MENTIONS,860,service de l’Eau et de l’Assainissement d’Annemasse Agglo,Document,__Entity__,860,1247
,3,MENTIONS,907,Genève,Document,__Entity__,907,236
,3,MENTIONS,907,Nations,Document,__Entity__,907,271
,3,MENTIONS,907,Genève-Cornavin,Document,__Entity__,907,289
,3,MENTIONS,907,Carouge,Document,__Entity__,907,340
,3,MENTIONS,907,Lancy,Document,__Entity__,907,493
,3,MENTIONS,907,Palais des Nations,Document,__Entity__,907,908
,3,MENTIONS,909,"Grand-Lancy, Palettes",Document,__Entity__,909,249
,3,MENTIONS,909,Grand-Lancy,Document,__Entity__,909,313
,3,MENTIONS,909,Carouge,Document,__Entity__,909,340
,3,MENTIONS,909,Lancy,Document,__Entity__,909,493
,3,MENTIONS,909,"Plan-les-Ouates, ZIPLO",Document,__Entity__,909,674
,3,MENTIONS,909,"Grand-Lancy, Lancy Piscine",Document,__Entity__,909,676
,3,MENTIONS,909,Plan-les-Ouates,Document,__Entity__,909,679
,3,MENTIONS,909,"Plan-les-Ouates, Le Rolliet",Document,__Entity__,909,681
,3,MENTIONS,909,"Grand-Lancy, Curé-Baud",Document,__Entity__,909,682
,3,MENTIONS,909,"Grand-Lancy, Place du 1er-Août",Document,__Entity__,909,683
,3,MENTIONS,909,"Carouge, Pictet-Thellusson",Document,__Entity__,909,690
,3,MENTIONS,909,"Genève, Industrielle",Document,__Entity__,909,693
,3,MENTIONS,909,"Grand-Lancy, Mairie de Lancy",Document,__Entity__,909,700
,3,MENTIONS,909,"Lancy-Pont-Rouge, gare/Étoile",Document,__Entity__,909,723
,3,MENTIONS,909,"46° 10′ 30″ N, 6° 06′ 58″ E",Document,__Entity__,909,910
,3,MENTIONS,909,"46° 11′ 15″ N, 6° 07′ 38″ E",Document,__Entity__,909,911
,3,MENTIONS,909,"46° 10′ 17″ N, 6° 06′ 30″ E",Document,__Entity__,909,912
,3,MENTIONS,909,"46° 10′ 55″ N, 6° 07′ 15″ E",Document,__Entity__,909,913
,3,MENTIONS,909,"46° 10′ 26″ N, 6° 07′ 46″ E",Document,__Entity__,909,914
,3,MENTIONS,909,"46° 10′ 00″ N, 6° 06′ 12″ E",Document,__Entity__,909,915
,3,MENTIONS,909,"46° 11′ 20″ N, 6° 07′ 51″ E",Document,__Entity__,909,916
,3,MENTIONS,909,10,Document,__Entity__,909,917
,3,MENTIONS,909,"46° 11′ 25″ N, 6° 08′ 02″ E",Document,__Entity__,909,918
,3,MENTIONS,909,"46° 11′ 03″ N, 6° 07′ 19″ E",Document,__Entity__,909,919
,3,MENTIONS,909,"46° 10′ 45″ N, 6° 07′ 18″ E",Document,__Entity__,909,920
,3,MENTIONS,921,Genève,Document,__Entity__,921,236
,3,MENTIONS,921,Nations,Document,__Entity__,921,271
,3,MENTIONS,921,Stand,Document,__Entity__,921,547
,3,MENTIONS,921,Plainpalais,Document,__Entity__,921,589
,3,MENTIONS,921,Cirque,Document,__Entity__,921,600
,3,MENTIONS,921,Butini,Document,__Entity__,921,608
,3,MENTIONS,921,Môle,Document,__Entity__,921,611
,3,MENTIONS,921,Uni-Mail,Document,__Entity__,921,707
,3,MENTIONS,921,Goulart,Document,__Entity__,921,715
,3,MENTIONS,921,Acacias,Document,__Entity__,921,716
,3,MENTIONS,921,Mercier,Document,__Entity__,921,721
,3,MENTIONS,921,Collège Sismondi,Document,__Entity__,921,743
,3,MENTIONS,921,gare Cornavin,Document,__Entity__,921,876
,3,MENTIONS,921,Maison de la Paix,Document,__Entity__,921,878
,3,MENTIONS,921,Tramway Genève,Document,__Entity__,921,922
,3,MENTIONS,921,Bus Genève,Document,__Entity__,921,923
,3,MENTIONS,921,Trolleybus Bus Genève,Document,__Entity__,921,924
,3,MENTIONS,921,CFF Léman Express Tramway Trolleybus Bus Genève,Document,__Entity__,921,925
,3,MENTIONS,921,Tramway Bus Genève,Document,__Entity__,921,926
,3,MENTIONS,927,Nations,Document,__Entity__,927,271
,3,MENTIONS,927,Ligne 15,Document,__Entity__,927,296
,3,MENTIONS,927,Stadler Tango,Document,__Entity__,927,560
,3,MENTIONS,927,Unireso,Document,__Entity__,927,563
,3,MENTIONS,927,Bombardier Cityrunner,Document,__Entity__,927,571
,3,MENTIONS,927,Palettes,Document,__Entity__,927,594
,3,MENTIONS,927,TPG,Document,__Entity__,927,619
,3,MENTIONS,927,France,Document,__Entity__,927,654
,3,MENTIONS,927,Saint-Julien-en-Genevois,Document,__Entity__,927,680
,3,MENTIONS,927,Zone 10,Document,__Entity__,927,928
,3,MENTIONS,927,"12,953 millions de voyages",Document,__Entity__,927,929
,3,MENTIONS,930,2014,Document,__Entity__,930,349
,3,MENTIONS,930,2003,Document,__Entity__,930,472
,3,MENTIONS,930,TPG,Document,__Entity__,930,619
,3,MENTIONS,930,France,Document,__Entity__,930,654
,3,MENTIONS,930,Plan-les-Ouates,Document,__Entity__,930,679
,3,MENTIONS,930,Julien-en-Genevois,Document,__Entity__,930,709
,3,MENTIONS,930,Perly,Document,__Entity__,930,728
,3,MENTIONS,930,2022,Document,__Entity__,930,931
,3,MENTIONS,930,Chantier,Document,__Entity__,930,932
,3,MENTIONS,930,Late 2023,Document,__Entity__,930,933
,3,MENTIONS,930,Premiers travaux préparatoires,Document,__Entity__,930,934
,3,MENTIONS,930,2013,Document,__Entity__,930,935
,3,MENTIONS,930,Perly-Certoux,Document,__Entity__,930,936
,3,MENTIONS,930,Building Construction,Document,__Entity__,930,937
,3,MENTIONS,930,Demolition,Document,__Entity__,930,938
,3,MENTIONS,930,December 2,Document,__Entity__,930,939
,3,MENTIONS,930,December 31,Document,__Entity__,930,940
,3,MENTIONS,930,June,Document,__Entity__,930,941
,3,MENTIONS,930,Seconde phase,Document,__Entity__,930,942
,3,MENTIONS,930,Autoroute A1,Document,__Entity__,930,943
,3,MENTIONS,930,Late 2021,Document,__Entity__,930,944
,3,MENTIONS,930,Early 2020,Document,__Entity__,930,945
,3,MENTIONS,930,2026,Document,__Entity__,930,946
,3,MENTIONS,930,Perly Customs,Document,__Entity__,930,947
,3,MENTIONS,930,2016,Document,__Entity__,930,948
,3,MENTIONS,930,Urban Planning,Document,__Entity__,930,949
,3,MENTIONS,930,Canton,Document,__Entity__,930,950
,3,MENTIONS,930,2021,Document,__Entity__,930,951
,3,MENTIONS,930,2019,Document,__Entity__,930,952
,3,MENTIONS,930,"24,4 million euros",Document,__Entity__,930,953
,3,MENTIONS,930,Cherpines-Charrotons,Document,__Entity__,930,954
,3,MENTIONS,930,Serving Cherpines,Document,__Entity__,930,955
,3,MENTIONS,930,Boucle des Palettes,Document,__Entity__,930,956
,3,MENTIONS,930,2015,Document,__Entity__,930,957
,3,MENTIONS,930,Switzerland,Document,__Entity__,930,958
,3,MENTIONS,930,July,Document,__Entity__,930,959
,3,MENTIONS,930,210 million francs,Document,__Entity__,930,960
,3,MENTIONS,930,Trajet,Document,__Entity__,930,961
,3,MENTIONS,930,Première phase,Document,__Entity__,930,962
,3,MENTIONS,963,Bachet-de-Pesay,Document,__Entity__,963,330
,3,MENTIONS,963,ligne 15,Document,__Entity__,963,342
,3,MENTIONS,963,ligne 18,Document,__Entity__,963,513
,3,MENTIONS,963,Palettes,Document,__Entity__,963,594
,3,MENTIONS,963,ZIPLO,Document,__Entity__,963,866
,3,MENTIONS,963,ligne 12,Document,__Entity__,963,964
,3,MENTIONS,965,SNCF,Document,__Entity__,965,658
,3,MENTIONS,965,Saint-Julien-en-Genevois,Document,__Entity__,965,680
,3,MENTIONS,965,En Louche,Document,__Entity__,965,708
,3,MENTIONS,965,Ravières,Document,__Entity__,965,712
,3,MENTIONS,965,Mössingen,Document,__Entity__,965,726
,3,MENTIONS,965,Perly,Document,__Entity__,965,728
,3,MENTIONS,965,ZIPLO,Document,__Entity__,965,866
,3,MENTIONS,965,çõn,Document,__Entity__,965,966
,3,MENTIONS,965,quartier des Nations,Document,__Entity__,965,967
,3,MENTIONS,965,Le Grand-Saconnex,Document,__Entity__,965,968
,3,MENTIONS,965,projet de route,Document,__Entity__,965,969
,3,MENTIONS,965,élus écologistes,Document,__Entity__,965,970
,3,MENTIONS,965,Saint-Julien,Document,__Entity__,965,971
,3,MENTIONS,965,douane,Document,__Entity__,965,972
,3,MENTIONS,965,centre,Document,__Entity__,965,973
,3,MENTIONS,965,zone aéroportuaire,Document,__Entity__,965,974
,3,MENTIONS,965,nouvelle route des Nations,Document,__Entity__,965,975
,3,MENTIONS,965,autoroute A1,Document,__Entity__,965,976
,3,MENTIONS,977,gare,Document,__Entity__,977,269
,3,MENTIONS,977,projet de route,Document,__Entity__,977,969
,3,MENTIONS,977,extension vers Ferney,Document,__Entity__,977,978
,3,MENTIONS,977,accord,Document,__Entity__,977,979
,3,MENTIONS,977,Commission des transports du Grand Conseil du canton de Genève,Document,__Entity__,977,980
,3,MENTIONS,977,territoire de Ferney-Voltaire,Document,__Entity__,977,981
,3,MENTIONS,977,État,Document,__Entity__,977,982
,3,MENTIONS,977,découpler les deux projets,Document,__Entity__,977,983
,3,MENTIONS,977,trafic de transit,Document,__Entity__,977,984
,3,MENTIONS,977,octobre 2017,Document,__Entity__,977,985
,3,MENTIONS,977,septembre 2018,Document,__Entity__,977,986
,3,MENTIONS,977,tramways sans ligne aérienne de contact,Document,__Entity__,977,987
,3,MENTIONS,977,études,Document,__Entity__,977,988
,3,MENTIONS,977,Ferney-Voltaire,Document,__Entity__,977,989
,3,MENTIONS,977,bus,Document,__Entity__,977,990
,3,MENTIONS,977,aéroport,Document,__Entity__,977,991
,3,MENTIONS,977,extension vers l'aéroport,Document,__Entity__,977,992
,3,MENTIONS,977,chantier de construction de la route,Document,__Entity__,977,993
,3,MENTIONS,977,communauté d'agglomération du Pays de Gex,Document,__Entity__,977,994
,3,MENTIONS,977,construction de la route,Document,__Entity__,977,995
,3,MENTIONS,977,nouvelle route,Document,__Entity__,977,996
,3,MENTIONS,977,Grand Genève,Document,__Entity__,977,997
,3,MENTIONS,977,tram,Document,__Entity__,977,998
,3,MENTIONS,977,chantier de la route,Document,__Entity__,977,999
,3,MENTIONS,977,78 millions de francs suisses,Document,__Entity__,977,1000
,3,MENTIONS,977,extension,Document,__Entity__,977,1001
,3,MENTIONS,977,ligne,Document,__Entity__,977,1002
,3,MENTIONS,977,route de Ferney-Voltaire,Document,__Entity__,977,1003
,3,MENTIONS,977,réseau secondaire,Document,__Entity__,977,1004
,3,MENTIONS,977,canton,Document,__Entity__,977,1005
,3,MENTIONS,977,Confédération,Document,__Entity__,977,1006
,3,MENTIONS,977,réalisation de deux branches,Document,__Entity__,977,1007
,3,MENTIONS,977,recourants,Document,__Entity__,977,1008
,3,MENTIONS,977,Association transports et environnement (ATE),Document,__Entity__,977,1009
,3,MENTIONS,977,études préliminaires,Document,__Entity__,977,1010
,3,MENTIONS,977,tracé de la ligne,Document,__Entity__,977,1011
,3,MENTIONS,1012,Genève,Document,__Entity__,1012,236
,3,MENTIONS,1012,Nations,Document,__Entity__,1012,271
,3,MENTIONS,1012,Cornavin,Document,__Entity__,1012,287
,3,MENTIONS,1012,Ligne 13,Document,__Entity__,1012,603
,3,MENTIONS,1012,"Genève, Nations",Document,__Entity__,1012,689
,3,MENTIONS,1012,Le Grand-Saconnex,Document,__Entity__,1012,968
,3,MENTIONS,1012,Ferney-Voltaire,Document,__Entity__,1012,989
,3,MENTIONS,1012,"Grand-Saconnex, place",Document,__Entity__,1012,1013
,3,MENTIONS,1012,"Grand-Saconnex, Morillons",Document,__Entity__,1012,1014
,3,MENTIONS,1012,"Ferney-Voltaire, Ouest",Document,__Entity__,1012,1015
,3,MENTIONS,1012,"Ferney-Voltaire, Allée de la Tire",Document,__Entity__,1012,1016
,3,MENTIONS,1012,Grand-Saconnex-P+R,Document,__Entity__,1012,1017
,3,MENTIONS,1012,"Ferney-Voltaire, Place du Jura",Document,__Entity__,1012,1018
,3,MENTIONS,1012,"Grand-Saconnex, P+R",Document,__Entity__,1012,1019
,3,MENTIONS,1012,Bernex-Pré-Marais,Document,__Entity__,1012,1020
,3,MENTIONS,1021,Dépôt En Chardon,Document,__Entity__,1021,250
,3,MENTIONS,1021,Tramway,Document,__Entity__,1021,539
,3,MENTIONS,1021,Trolleybus,Document,__Entity__,1021,545
,3,MENTIONS,1021,Unireso,Document,__Entity__,1021,563
,3,MENTIONS,1021,Fondation des Parkings,Document,__Entity__,1021,574
,3,MENTIONS,1021,Dépôt de La Jonction,Document,__Entity__,1021,585
,3,MENTIONS,1021,Transports publics genevois,Document,__Entity__,1021,598
,3,MENTIONS,1021,TPG,Document,__Entity__,1021,619
,3,MENTIONS,1021,Évian-les-Bains,Document,__Entity__,1021,632
,3,MENTIONS,1021,SIBRA,Document,__Entity__,1021,634
,3,MENTIONS,1021,Mobi'Vals,Document,__Entity__,1021,635
,3,MENTIONS,1021,Star't,Document,__Entity__,1021,637
,3,MENTIONS,1021,Lémanis,Document,__Entity__,1021,639
,3,MENTIONS,1021,ÉVA'D,Document,__Entity__,1021,640
,3,MENTIONS,1021,Ligne Châtelaine,Document,__Entity__,1021,641
,3,MENTIONS,1021,Mouettes genevoises,Document,__Entity__,1021,645
,3,MENTIONS,1021,Dépôt du Bachet-de-Pesay,Document,__Entity__,1021,646
,3,MENTIONS,1021,Ligne Lausanne,Document,__Entity__,1021,647
,3,MENTIONS,1021,Thonon-les-Bains,Document,__Entity__,1021,648
,3,MENTIONS,1021,CFF,Document,__Entity__,1021,649
,3,MENTIONS,1021,TPN,Document,__Entity__,1021,650
,3,MENTIONS,1021,Autobus de Genève,Document,__Entity__,1021,653
,3,MENTIONS,1021,Ligne Longeray-Léaz,Document,__Entity__,1021,656
,3,MENTIONS,1021,CEVA,Document,__Entity__,1021,657
,3,MENTIONS,1021,SNCF,Document,__Entity__,1021,658
,3,MENTIONS,1021,Ligne La Roche-sur-Foron,Document,__Entity__,1021,664
,3,MENTIONS,1021,Trolleybus de Genève,Document,__Entity__,1021,666
,3,MENTIONS,1021,Morez,Document,__Entity__,1021,1022
,3,MENTIONS,1021,NStCM,Document,__Entity__,1021,1023
,3,MENTIONS,1021,Infrastructures,Document,__Entity__,1021,1024
,3,MENTIONS,1021,Ligne Genève,Document,__Entity__,1021,1025
,3,MENTIONS,1021,Léman Pass,Document,__Entity__,1021,1026
,3,MENTIONS,1021,Ligne Saint-Gervais-les-Bains,Document,__Entity__,1021,1027
,3,MENTIONS,1021,Proxim'iTi,Document,__Entity__,1021,1028
,3,MENTIONS,1021,Unireso/Léman Pass,Document,__Entity__,1021,1029
,3,MENTIONS,1021,Société nationale des chemins de fer français,Document,__Entity__,1021,1030
,3,MENTIONS,1021,Ligne Annemasse,Document,__Entity__,1021,1031
,3,MENTIONS,1021,Liste des stations,Document,__Entity__,1021,1032
,3,MENTIONS,1021,Ligne Bellegarde,Document,__Entity__,1021,1033
,3,MENTIONS,1021,Ligne Bouveret,Document,__Entity__,1021,1034
,3,MENTIONS,1021,Arv'i,Document,__Entity__,1021,1035
,3,MENTIONS,1021,Kiosques du tramway,Document,__Entity__,1021,1036
,3,MENTIONS,1021,Transports publics de la région nyonnaise,Document,__Entity__,1021,1037
,3,MENTIONS,1021,Société intercommunale des bus de la région annécienne,Document,__Entity__,1021,1038
,3,MENTIONS,1021,Ligne Lyon,Document,__Entity__,1021,1039
,3,MENTIONS,1021,TER Auvergne-Rhône-Alpes,Document,__Entity__,1021,1040
,3,MENTIONS,1021,Transport lacustre,Document,__Entity__,1021,1041
,3,MENTIONS,1021,Chemins de fer fédéraux suisses,Document,__Entity__,1021,1042
,3,MENTIONS,1021,Cars Région Haute-Savoie,Document,__Entity__,1021,1043
,3,MENTIONS,1021,Autobus hors Unireso/Léman Pass,Document,__Entity__,1021,1044
,3,MENTIONS,1021,Ligne Aix-les-Bains,Document,__Entity__,1021,1045
,3,MENTIONS,1046,Genève,Document,__Entity__,1046,236
,3,MENTIONS,1046,Annemasse,Document,__Entity__,1046,258
,3,MENTIONS,1046,L'Arve,Document,__Entity__,1046,280
,3,MENTIONS,1046,Thônex,Document,__Entity__,1046,294
,3,MENTIONS,1046,Ligne 15,Document,__Entity__,1046,296
,3,MENTIONS,1046,Ligne 17,Document,__Entity__,1046,322
,3,MENTIONS,1046,Carouge,Document,__Entity__,1046,340
,3,MENTIONS,1046,Lancy,Document,__Entity__,1046,493
,3,MENTIONS,1046,Stadler Tango,Document,__Entity__,1046,560
,3,MENTIONS,1046,Bombardier Cityrunner,Document,__Entity__,1046,571
,3,MENTIONS,1046,Tramway de Genève,Document,__Entity__,1046,587
,3,MENTIONS,1046,Transports publics genevois,Document,__Entity__,1046,598
,3,MENTIONS,1046,CEVA,Document,__Entity__,1046,657
,3,MENTIONS,1046,Bachet-de-Pesay En Chardon,Document,__Entity__,1046,668
,3,MENTIONS,1046,Manuelle (marche à vue),Document,__Entity__,1046,678
,3,MENTIONS,1046,"Carouge, Pictet-Thellusson",Document,__Entity__,1046,690
,3,MENTIONS,1046,"Genève, Industrielle",Document,__Entity__,1046,693
,3,MENTIONS,1046,"Genève, Uni-Mail",Document,__Entity__,1046,694
,3,MENTIONS,1046,"Lancy-Pont-Rouge, gare",Document,__Entity__,1046,696
,3,MENTIONS,1046,"Genève, Acacias",Document,__Entity__,1046,697
,3,MENTIONS,1046,"Genève, Plainpalais",Document,__Entity__,1046,698
,3,MENTIONS,1046,Route des Jeunes (Voie centrale),Document,__Entity__,1046,711
,3,MENTIONS,1046,Gare de Lancy-Pont-Rouge,Document,__Entity__,1046,718
,3,MENTIONS,1046,"Lancy-Pont-Rouge, gare/Étoile",Document,__Entity__,1046,723
,3,MENTIONS,1046,"Annemasse, Parc Montessuit",Document,__Entity__,1046,725
,3,MENTIONS,1046,Point de rebroussement,Document,__Entity__,1046,863
,3,MENTIONS,1046,Chêne-Bougeries,Document,__Entity__,1046,1047
,3,MENTIONS,1046,"Lignes 12 et 18 vers Lancy-Bachet, gare et Grand-Lancy, Palettes",Document,__Entity__,1046,1048
,3,MENTIONS,1046,Ligne 15 vers Genève,Document,__Entity__,1046,1049
,3,MENTIONS,1046,Conduite (système),Document,__Entity__,1046,1050
,3,MENTIONS,1046,Chêne-Bourg,Document,__Entity__,1046,1051
,3,MENTIONS,1046,Ambilly,Document,__Entity__,1046,1052
,3,MENTIONS,1046,Jonction avec la gare de Genève-La Praille,Document,__Entity__,1046,1053
,3,MENTIONS,1046,Gaillard,Document,__Entity__,1046,1054
,3,MENTIONS,1055,Ligne 12,Document,__Entity__,1055,295
,3,MENTIONS,1055,Ligne 15,Document,__Entity__,1055,296
,3,MENTIONS,1055,Plainpalais,Document,__Entity__,1055,589
,3,MENTIONS,1055,CEVA,Document,__Entity__,1055,657
,3,MENTIONS,1055,"Lancy-Pont-Rouge, gare",Document,__Entity__,1055,696
,3,MENTIONS,1055,Gare de Lancy-Pont-Rouge,Document,__Entity__,1055,718
,3,MENTIONS,1055,"Annemasse, Parc Montessuit",Document,__Entity__,1055,725
,3,MENTIONS,1055,"Thônex, Moillesulaz",Document,__Entity__,1055,727
,3,MENTIONS,1055,"Lancy, Palettes",Document,__Entity__,1055,1056
,3,MENTIONS,1055,Tram CEVA,Document,__Entity__,1055,1057
,3,MENTIONS,1055,Genève-Eaux-Vives,Document,__Entity__,1055,1058
,3,MENTIONS,1055,Gare de Genève-Eaux-Vives,Document,__Entity__,1055,1059
,3,MENTIONS,1055,"Ambilly, Croix-d'Ambilly",Document,__Entity__,1055,1060
,3,MENTIONS,1055,"Gaillard, Libération",Document,__Entity__,1055,1061
,3,MENTIONS,1055,"Annemasse, Glières",Document,__Entity__,1055,1062
,3,MENTIONS,1055,"Annemasse, Place Deffaugt",Document,__Entity__,1055,1063
,3,MENTIONS,1055,"Thônex, Graveson",Document,__Entity__,1055,1064
,3,MENTIONS,1055,Le Foron,Document,__Entity__,1055,1065
,3,MENTIONS,1055,"Annemasse, Place de l'Étoile",Document,__Entity__,1055,1066
,3,MENTIONS,1055,Douane de Moillesulaz,Document,__Entity__,1055,1067
,3,MENTIONS,1055,"Chêne-Bourg, Place Favre",Document,__Entity__,1055,1068
,3,MENTIONS,1055,Ligne d'Aix-les-Bains-Le Revard à Annemasse,Document,__Entity__,1055,1069
,3,MENTIONS,1055,"Chêne-Bourg, Peillonnex",Document,__Entity__,1055,1070
,3,MENTIONS,1055,"Gaillard, Millet",Document,__Entity__,1055,1071
,3,MENTIONS,1073,"Bernex, Vailly",Document,__Entity__,1073,263
,3,MENTIONS,1073,L'Arve,Document,__Entity__,1073,280
,3,MENTIONS,1073,Ligne 12,Document,__Entity__,1073,295
,3,MENTIONS,1073,Ligne 15,Document,__Entity__,1073,296
,3,MENTIONS,1073,Le Rhône,Document,__Entity__,1073,297
,3,MENTIONS,1073,Ligne 18,Document,__Entity__,1073,302
,3,MENTIONS,1073,Ligne 14,Document,__Entity__,1073,473
,3,MENTIONS,1073,"Genève, Bel-Air",Document,__Entity__,1073,559
,3,MENTIONS,1073,CEVA,Document,__Entity__,1073,657
,3,MENTIONS,1073,"Genève, Nations",Document,__Entity__,1073,689
,3,MENTIONS,1073,"Carouge, Pictet-Thellusson",Document,__Entity__,1073,690
,3,MENTIONS,1073,"Genève, Industrielle",Document,__Entity__,1073,693
,3,MENTIONS,1073,"Genève, Uni-Mail",Document,__Entity__,1073,694
,3,MENTIONS,1073,"Lancy-Pont-Rouge, gare",Document,__Entity__,1073,696
,3,MENTIONS,1073,"Genève, Acacias",Document,__Entity__,1073,697
,3,MENTIONS,1073,"Genève, Plainpalais",Document,__Entity__,1073,698
,3,MENTIONS,1073,Route des Jeunes (Voie centrale),Document,__Entity__,1073,711
,3,MENTIONS,1073,Gare de Lancy-Pont-Rouge,Document,__Entity__,1073,718
,3,MENTIONS,1073,"Thônex, Moillesulaz",Document,__Entity__,1073,727
,3,MENTIONS,1073,"Thônex, Graveson",Document,__Entity__,1073,1064
,3,MENTIONS,1073,"Chêne-Bourg, Place Favre",Document,__Entity__,1073,1068
,3,MENTIONS,1073,"Chêne-Bourg, Peillonnex",Document,__Entity__,1073,1070
,3,MENTIONS,1073,"Chêne-Bougeries, Grange-Falquet",Document,__Entity__,1073,1074
,3,MENTIONS,1073,"Chêne-Bougeries, Grange-Canal",Document,__Entity__,1073,1075
,3,MENTIONS,1073,"Genève-Eaux-Vives, gare",Document,__Entity__,1073,1076
,3,MENTIONS,1073,Gare de Chêne-Bourg,Document,__Entity__,1073,1077
,3,MENTIONS,1073,Place Deffaugt Annemasse,Document,__Entity__,1073,1078
,3,MENTIONS,1073,Place de l'Étoile,Document,__Entity__,1073,1079
,3,MENTIONS,1073,rebroussement Annemasse,Document,__Entity__,1073,1080
,3,MENTIONS,1073,rebroussement Genève,Document,__Entity__,1073,1081
,3,MENTIONS,1073,"Genève, Rive",Document,__Entity__,1073,1082
,3,MENTIONS,1073,"Genève, Villereuse Roches",Document,__Entity__,1073,1083
,3,MENTIONS,1073,"Genève, Amandolier",Document,__Entity__,1073,1084
,3,MENTIONS,1073,Ligne M1,Document,__Entity__,1073,1085
,3,MENTIONS,1073,Douane de Moillesul,Document,__Entity__,1073,1086
,3,MENTIONS,1073,"Genève, Place de Neuve",Document,__Entity__,1073,1087
,3,MENTIONS,1073,"Genève, Terrassière",Document,__Entity__,1073,1088
,3,MENTIONS,1073,"Genève, Molard",Document,__Entity__,1073,1089
,3,MENTIONS,1073,Glières,Document,__Entity__,1073,1090
,3,MENTIONS,1073,"Chêne-Bougeries, Grangettes",Document,__Entity__,1073,1091
,3,MENTIONS,1093,Parc Montessuit,Document,__Entity__,1093,239
,3,MENTIONS,1093,Lancy-Pont-Rouge,Document,__Entity__,1093,241
,3,MENTIONS,1093,Annemasse,Document,__Entity__,1093,258
,3,MENTIONS,1093,Thônex,Document,__Entity__,1093,294
,3,MENTIONS,1093,Carouge,Document,__Entity__,1093,340
,3,MENTIONS,1093,Lancy,Document,__Entity__,1093,493
,3,MENTIONS,1093,Chêne-Bougeries,Document,__Entity__,1093,1047
,3,MENTIONS,1093,Chêne-Bourg,Document,__Entity__,1093,1051
,3,MENTIONS,1093,Ambilly,Document,__Entity__,1093,1052
,3,MENTIONS,1093,Gaillard,Document,__Entity__,1093,1054
,3,MENTIONS,1093,Tramway line 17,Document,__Entity__,1093,1094
,3,MENTIONS,1095,Lancy-Pont-Rouge,Document,__Entity__,1095,241
,3,MENTIONS,1095,Moillesulaz,Document,__Entity__,1095,252
,3,MENTIONS,1095,Bachet-de-Pesay,Document,__Entity__,1095,330
,3,MENTIONS,1095,ligne 15,Document,__Entity__,1095,342
,3,MENTIONS,1095,Palettes,Document,__Entity__,1095,594
,3,MENTIONS,1095,ligne 17,Document,__Entity__,1095,884
,3,MENTIONS,1095,ligne 12,Document,__Entity__,1095,964
,3,MENTIONS,1095,Chêne-Bourg,Document,__Entity__,1095,1051
,3,MENTIONS,1095,ligne 36,Document,__Entity__,1095,1096
,3,MENTIONS,1095,quartier des Acacias,Document,__Entity__,1095,1097
,3,MENTIONS,1095,lignes 12,Document,__Entity__,1095,1098
,3,MENTIONS,1095,nouveau tronçon,Document,__Entity__,1095,1099
,3,MENTIONS,1095,ancienne station terminus,Document,__Entity__,1095,1100
,3,MENTIONS,1095,la vieille-ville,Document,__Entity__,1095,1101
,3,MENTIONS,1095,voyageurs,Document,__Entity__,1095,1102
,3,MENTIONS,1095,lignes 15,Document,__Entity__,1095,1103
,3,MENTIONS,1095,des Eaux-Vives,Document,__Entity__,1095,1104
,3,MENTIONS,1095,"3,3 km",Document,__Entity__,1095,1105
,3,MENTIONS,1095,P+R Étoile,Document,__Entity__,1095,1106
,3,MENTIONS,1095,11 décembre 2005,Document,__Entity__,1095,1107
,3,MENTIONS,1095,ligne de tramway,Document,__Entity__,1095,1108
,3,MENTIONS,1109,Genève,Document,__Entity__,1109,236
,3,MENTIONS,1109,Annemasse,Document,__Entity__,1109,258
,3,MENTIONS,1109,France,Document,__Entity__,1109,654
,3,MENTIONS,1109,Switzerland,Document,__Entity__,1109,958
,3,MENTIONS,1109,ligne 12,Document,__Entity__,1109,964
,3,MENTIONS,1109,canton de Genève,Document,__Entity__,1109,1110
,3,MENTIONS,1109,station Moillesulaz,Document,__Entity__,1109,1111
,3,MENTIONS,1109,Lycée des Glières,Document,__Entity__,1109,1112
,3,MENTIONS,1109,station Parc Montessuit,Document,__Entity__,1109,1113
,3,MENTIONS,1109,tram franco-genevois,Document,__Entity__,1109,1114
,3,MENTIONS,1115,Moillesulaz,Document,__Entity__,1115,252
,3,MENTIONS,1115,Annemasse,Document,__Entity__,1115,258
,3,MENTIONS,1115,CERN,Document,__Entity__,1115,288
,3,MENTIONS,1115,Ligne 12,Document,__Entity__,1115,295
,3,MENTIONS,1115,Ligne 17,Document,__Entity__,1115,322
,3,MENTIONS,1115,Gare de Lancy-Pont-Rouge,Document,__Entity__,1115,718
,3,MENTIONS,1115,2022,Document,__Entity__,1115,931
,3,MENTIONS,1115,2019,Document,__Entity__,1115,952
,3,MENTIONS,1115,Lycée des Glières,Document,__Entity__,1115,1112
,3,MENTIONS,1115,20 février 2017,Document,__Entity__,1115,1116
,3,MENTIONS,1115,Route des Acacias,Document,__Entity__,1115,1117
,3,MENTIONS,1115,printemps 2018,Document,__Entity__,1115,1118
,3,MENTIONS,1115,2017,Document,__Entity__,1115,1119
